Lon,Lat,Cicyano,,Lon,Lat,CI,,LonTF,LatTF,ValueTF,Cicyano > Ci,Cicyano > 0,CI > 0,Cicyano > Ci
-122.7902987,39.03148219,0,,-122.7902987,39.03148219,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7868503,39.0316539,0,,-122.7868503,39.0316539,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7834019,39.03182551,0,,-122.7834019,39.03182551,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7799535,39.03199701,0,,-122.7799535,39.03199701,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.776505,39.03216842,0,,-122.776505,39.03216842,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7730566,39.03233972,0,,-122.7730566,39.03233972,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7696081,39.03251092,0,,-122.7696081,39.03251092,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.762711,39.03285302,0,,-122.762711,39.03285302,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7592624,39.03302392,0,,-122.7592624,39.03302392,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7558138,39.03319472,0,,-122.7558138,39.03319472,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7523651,39.03336541,0,,-122.7523651,39.03336541,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7489164,39.03353601,0,,-122.7489164,39.03353601,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8831694,39.02411866,0,,-122.8831694,39.02411866,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.828007,39.02689733,0,,-122.828007,39.02689733,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8245591,39.02707013,0,,-122.8245591,39.02707013,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8211112,39.02724284,0,,-122.8211112,39.02724284,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8176632,39.02741544,0,,-122.8176632,39.02741544,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8142152,39.02758795,0,,-122.8142152,39.02758795,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8107672,39.02776035,0,,-122.8107672,39.02776035,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8073191,39.02793265,0,,-122.8073191,39.02793265,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8038711,39.02810484,0,,-122.8038711,39.02810484,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.800423,39.02827694,0,,-122.800423,39.02827694,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7969748,39.02844894,0,,-122.7969748,39.02844894,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7935266,39.02862083,0,,-122.7935266,39.02862083,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7900785,39.02879263,0,,-122.7900785,39.02879263,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7866302,39.02896432,0,,-122.7866302,39.02896432,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.783182,39.02913591,0,,-122.783182,39.02913591,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7797337,39.0293074,0,,-122.7797337,39.0293074,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7762854,39.02947879,0,,-122.7762854,39.02947879,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7659402,39.02999234,0,,-122.7659402,39.02999234,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7624918,39.03016333,0,,-122.7624918,39.03016333,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7590433,39.03033421,0,,-122.7590433,39.03033421,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7555949,39.03050499,0,,-122.7555949,39.03050499,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7521463,39.03067567,0,,-122.7521463,39.03067567,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7486978,39.03084624,0,,-122.7486978,39.03084624,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8277854,39.02420794,0,,-122.8277854,39.02420794,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8243376,39.02438073,0,,-122.8243376,39.02438073,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8208898,39.02455342,0,,-122.8208898,39.02455342,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.817442,39.02472601,0,,-122.817442,39.02472601,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8139941,39.02489849,0,,-122.8139941,39.02489849,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8105462,39.02507088,0,,-122.8105462,39.02507088,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8070983,39.02524316,0,,-122.8070983,39.02524316,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8036504,39.02541534,0,,-122.8036504,39.02541534,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8002024,39.02558742,0,,-122.8002024,39.02558742,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7967544,39.0257594,0,,-122.7967544,39.0257594,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7933063,39.02593128,0,,-122.7933063,39.02593128,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7898583,39.02610306,0,,-122.7898583,39.02610306,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7864102,39.02627473,0,,-122.7864102,39.02627473,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7829621,39.02644631,0,,-122.7829621,39.02644631,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7795139,39.02661778,0,,-122.7795139,39.02661778,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7760657,39.02678915,0,,-122.7760657,39.02678915,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7622727,39.02747363,0,,-122.7622727,39.02747363,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7588243,39.02764449,0,,-122.7588243,39.02764449,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.755376,39.02781526,0,,-122.755376,39.02781526,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7519276,39.02798592,0,,-122.7519276,39.02798592,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7484792,39.02815648,0,,-122.7484792,39.02815648,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7450307,39.02832694,0,,-122.7450307,39.02832694,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8068775,39.02255367,0,,-122.8068775,39.02255367,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8034297,39.02272584,0,,-122.8034297,39.02272584,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7999819,39.0228979,0,,-122.7999819,39.0228979,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.796534,39.02306986,0,,-122.796534,39.02306986,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7930861,39.02324173,0,,-122.7930861,39.02324173,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7861902,39.02358515,0,,-122.7861902,39.02358515,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7827422,39.0237567,0,,-122.7827422,39.0237567,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7792941,39.02392816,0,,-122.7792941,39.02392816,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7758461,39.02409952,0,,-122.7758461,39.02409952,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.772398,39.02427077,0,,-122.772398,39.02427077,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7689499,39.02444192,0,,-122.7689499,39.02444192,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7620536,39.02478392,0,,-122.7620536,39.02478392,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7586054,39.02495477,0,,-122.7586054,39.02495477,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7551571,39.02512552,0,,-122.7551571,39.02512552,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7517089,39.02529617,0,,-122.7517089,39.02529617,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7448123,39.02563716,0,,-122.7448123,39.02563716,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7413639,39.0258075,0,,-122.7413639,39.0258075,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8066568,39.01986418,0,,-122.8066568,39.01986418,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8032091,39.02003633,0,,-122.8032091,39.02003633,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7997614,39.02020838,0,,-122.7997614,39.02020838,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7963136,39.02038032,0,,-122.7963136,39.02038032,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7928658,39.02055217,0,,-122.7928658,39.02055217,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.789418,39.02072391,0,,-122.789418,39.02072391,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7859702,39.02089556,0,,-122.7859702,39.02089556,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7825223,39.0210671,0,,-122.7825223,39.0210671,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7790744,39.02123854,0,,-122.7790744,39.02123854,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7756265,39.02140988,0,,-122.7756265,39.02140988,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7721785,39.02158111,0,,-122.7721785,39.02158111,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7687305,39.02175225,0,,-122.7687305,39.02175225,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7652825,39.02192329,0,,-122.7652825,39.02192329,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7445938,39.02294737,0,,-122.7445938,39.02294737,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7411456,39.0231177,0,,-122.7411456,39.0231177,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7960933,39.01769078,0,,-122.7960933,39.01769078,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7891979,39.01803434,0,,-122.7891979,39.01803434,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7857502,39.01820596,0,,-122.7857502,39.01820596,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7823025,39.01837749,0,,-122.7823025,39.01837749,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7788547,39.01854891,0,,-122.7788547,39.01854891,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7754069,39.01872024,0,,-122.7754069,39.01872024,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7719591,39.01889146,0,,-122.7719591,39.01889146,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7685112,39.01906258,0,,-122.7685112,39.01906258,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7650634,39.0192336,0,,-122.7650634,39.0192336,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7409273,39.02042789,0,,-122.7409273,39.02042789,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7374792,39.0205981,0,,-122.7374792,39.0205981,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7993205,39.01482932,0,,-122.7993205,39.01482932,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.795873,39.01500123,0,,-122.795873,39.01500123,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7924254,39.01517305,0,,-122.7924254,39.01517305,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7889779,39.01534476,0,,-122.7889779,39.01534476,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7855303,39.01551637,0,,-122.7855303,39.01551637,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7820827,39.01568788,0,,-122.7820827,39.01568788,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7786351,39.01585929,0,,-122.7786351,39.01585929,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7751874,39.01603059,0,,-122.7751874,39.01603059,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7717397,39.0162018,0,,-122.7717397,39.0162018,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.768292,39.0163729,0,,-122.768292,39.0163729,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7648442,39.0165439,0,,-122.7648442,39.0165439,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7613964,39.0167148,0,,-122.7613964,39.0167148,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7407091,39.01773809,0,,-122.7407091,39.01773809,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7372611,39.01790828,0,,-122.7372611,39.01790828,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7338131,39.01807837,0,,-122.7338131,39.01807837,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8025474,39.01196779,0,,-122.8025474,39.01196779,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7956527,39.01231169,0,,-122.7956527,39.01231169,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7922053,39.01248348,0,,-122.7922053,39.01248348,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7887579,39.01265518,0,,-122.7887579,39.01265518,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7853104,39.01282677,0,,-122.7853104,39.01282677,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7818629,39.01299826,0,,-122.7818629,39.01299826,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7784154,39.01316966,0,,-122.7784154,39.01316966,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7749679,39.01334095,0,,-122.7749679,39.01334095,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7715203,39.01351213,0,,-122.7715203,39.01351213,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7680727,39.01368322,0,,-122.7680727,39.01368322,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7646251,39.01385421,0,,-122.7646251,39.01385421,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7611774,39.01402509,0,,-122.7611774,39.01402509,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.737043,39.01521845,0,,-122.737043,39.01521845,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7335951,39.01538853,0,,-122.7335951,39.01538853,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7301472,39.0155585,0,,-122.7301472,39.0155585,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7954324,39.00962214,0,,-122.7954324,39.00962214,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7885379,39.0099656,0,,-122.7885379,39.0099656,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7850905,39.01013717,0,,-122.7850905,39.01013717,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7816432,39.01030865,0,,-122.7816432,39.01030865,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7678535,39.01099354,0,,-122.7678535,39.01099354,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7471681,39.01201784,0,,-122.7471681,39.01201784,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7437204,39.01218821,0,,-122.7437204,39.01218821,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7402727,39.01235847,0,,-122.7402727,39.01235847,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.736825,39.01252863,0,,-122.736825,39.01252863,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7333772,39.01269869,0,,-122.7333772,39.01269869,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7299294,39.01286864,0,,-122.7299294,39.01286864,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7952122,39.00693258,0,,-122.7952122,39.00693258,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7917651,39.00710435,0,,-122.7917651,39.00710435,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7676343,39.00830386,0,,-122.7676343,39.00830386,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7641869,39.00847481,0,,-122.7641869,39.00847481,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7469497,39.00932806,0,,-122.7469497,39.00932806,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7366069,39.0098388,0,,-122.7366069,39.0098388,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7331593,39.01000884,0,,-122.7331593,39.01000884,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.671097,39.01305228,169,,-122.671097,39.01305228,169,,TRUE,TRUE,TRUE,FALSE,,,
-122.794992,39.00424303,0,,-122.794992,39.00424303,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7639679,39.00578511,0,,-122.7639679,39.00578511,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7432839,39.00680861,0,,-122.7432839,39.00680861,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7398364,39.00697884,97,,-122.7398364,39.00697884,97,,TRUE,TRUE,TRUE,FALSE,,,
-122.7260463,39.00765874,0,,-122.7260463,39.00765874,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7157035,39.0081676,122,,-122.7157035,39.0081676,122,,TRUE,TRUE,TRUE,FALSE,,,
-122.6984648,39.00901368,0,,-122.6984648,39.00901368,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7154863,39.00547767,0,,-122.7154863,39.00547767,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7120387,39.00564708,0,,-122.7120387,39.00564708,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7051436,39.00598558,113,,-122.7051436,39.00598558,113,,TRUE,TRUE,TRUE,FALSE,,,
-122.7016959,39.00615468,0,,-122.7016959,39.00615468,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.6982483,39.00632367,0,,-122.6982483,39.00632367,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.6948006,39.00649257,0,,-122.6948006,39.00649257,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.735953,39.0017693,102,,-122.735953,39.0017693,102,,TRUE,TRUE,TRUE,FALSE,,,
-122.7083743,39.00312641,0,,-122.7083743,39.00312641,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7049268,39.00329559,0,,-122.7049268,39.00329559,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7426293,38.9987392,0,,-122.7426293,38.9987392,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7357351,38.99907946,100,,-122.7357351,38.99907946,100,,TRUE,TRUE,TRUE,FALSE,,,
-122.732288,38.99924943,106,,-122.732288,38.99924943,106,,TRUE,TRUE,TRUE,FALSE,,,
-122.7219465,38.99975876,130,,-122.7219465,38.99975876,130,,TRUE,TRUE,TRUE,FALSE,,,
-122.7355172,38.99638962,83,,-122.7355172,38.99638962,83,,TRUE,TRUE,TRUE,FALSE,,,
-122.7286232,38.99672944,109,,-122.7286232,38.99672944,109,,TRUE,TRUE,TRUE,FALSE,,,
-122.7251762,38.9968992,116,,-122.7251762,38.9968992,116,,TRUE,TRUE,TRUE,FALSE,,,
-122.7217291,38.99706885,124,,-122.7217291,38.99706885,124,,TRUE,TRUE,TRUE,FALSE,,,
-122.718282,38.99723841,123,,-122.718282,38.99723841,123,,TRUE,TRUE,TRUE,FALSE,,,
-122.742193,38.99335958,114,,-122.742193,38.99335958,114,,TRUE,TRUE,TRUE,FALSE,,,
-122.7387462,38.99352973,107,,-122.7387462,38.99352973,107,,TRUE,TRUE,TRUE,FALSE,,,
-122.7352994,38.99369977,122,,-122.7352994,38.99369977,122,,TRUE,TRUE,TRUE,FALSE,,,
-122.7284056,38.99403956,106,,-122.7284056,38.99403956,106,,TRUE,TRUE,TRUE,FALSE,,,
-122.7249587,38.99420931,110,,-122.7249587,38.99420931,110,,TRUE,TRUE,TRUE,FALSE,,,
-122.7215118,38.99437895,124,,-122.7215118,38.99437895,124,,TRUE,TRUE,TRUE,FALSE,,,
-122.7180648,38.99454849,116,,-122.7180648,38.99454849,116,,TRUE,TRUE,TRUE,FALSE,,,
-122.7146178,38.99471793,124,,-122.7146178,38.99471793,124,,TRUE,TRUE,TRUE,FALSE,,,
-122.7385283,38.9908399,133,,-122.7385283,38.9908399,133,,TRUE,TRUE,TRUE,FALSE,,,
-122.7350816,38.99100993,141,,-122.7350816,38.99100993,141,,TRUE,TRUE,TRUE,FALSE,,,
-122.7316348,38.99117986,123,,-122.7316348,38.99117986,123,,TRUE,TRUE,TRUE,FALSE,,,
-122.7281881,38.99134968,117,,-122.7281881,38.99134968,117,,TRUE,TRUE,TRUE,FALSE,,,
-122.7212945,38.99168904,126,,-122.7212945,38.99168904,126,,TRUE,TRUE,TRUE,FALSE,,,
-122.7178476,38.99185856,121,,-122.7178476,38.99185856,121,,TRUE,TRUE,TRUE,FALSE,,,
-122.7144008,38.99202798,114,,-122.7144008,38.99202798,114,,TRUE,TRUE,TRUE,FALSE,,,
-122.7109539,38.99219731,127,,-122.7109539,38.99219731,127,,TRUE,TRUE,TRUE,FALSE,,,
-122.7383103,38.98815007,143,,-122.7383103,38.98815007,143,,TRUE,TRUE,TRUE,FALSE,,,
-122.7348638,38.98832008,129,,-122.7348638,38.98832008,129,,TRUE,TRUE,TRUE,FALSE,,,
-122.7279705,38.9886598,118,,-122.7279705,38.9886598,118,,TRUE,TRUE,TRUE,FALSE,,,
-122.7245239,38.98882952,126,,-122.7245239,38.98882952,126,,TRUE,TRUE,TRUE,FALSE,,,
-122.7210772,38.98899912,126,,-122.7210772,38.98899912,126,,TRUE,TRUE,TRUE,FALSE,,,
-122.7176305,38.98916863,118,,-122.7176305,38.98916863,118,,TRUE,TRUE,TRUE,FALSE,,,
-122.7141837,38.98933804,113,,-122.7141837,38.98933804,113,,TRUE,TRUE,TRUE,FALSE,,,
-122.710737,38.98950734,115,,-122.710737,38.98950734,115,,TRUE,TRUE,TRUE,FALSE,,,
-122.7380924,38.98546023,145,,-122.7380924,38.98546023,145,,TRUE,TRUE,TRUE,FALSE,,,
-122.734646,38.98563023,125,,-122.734646,38.98563023,125,,TRUE,TRUE,TRUE,FALSE,,,
-122.7243065,38.98613962,105,,-122.7243065,38.98613962,105,,TRUE,TRUE,TRUE,FALSE,,,
-122.7208599,38.98630921,117,,-122.7208599,38.98630921,117,,TRUE,TRUE,TRUE,FALSE,,,
-122.7139667,38.98664809,126,,-122.7139667,38.98664809,126,,TRUE,TRUE,TRUE,FALSE,,,
-122.7105201,38.98681738,99,,-122.7105201,38.98681738,99,,TRUE,TRUE,TRUE,FALSE,,,
-122.7070734,38.98698657,124,,-122.7070734,38.98698657,124,,TRUE,TRUE,TRUE,FALSE,,,
-122.7036267,38.98715566,134,,-122.7036267,38.98715566,134,,TRUE,TRUE,TRUE,FALSE,,,
-122.70018,38.98732464,136,,-122.70018,38.98732464,136,,TRUE,TRUE,TRUE,FALSE,,,
-122.6967332,38.98749353,148,,-122.6967332,38.98749353,148,,TRUE,TRUE,TRUE,FALSE,,,
-122.7206427,38.98361929,117,,-122.7206427,38.98361929,117,,TRUE,TRUE,TRUE,FALSE,,,
-122.7171963,38.98378877,101,,-122.7171963,38.98378877,101,,TRUE,TRUE,TRUE,FALSE,,,
-122.7137498,38.98395814,115,,-122.7137498,38.98395814,115,,TRUE,TRUE,TRUE,FALSE,,,
-122.7103033,38.98412742,93,,-122.7103033,38.98412742,93,,TRUE,TRUE,TRUE,FALSE,,,
-122.7068567,38.98429659,116,,-122.7068567,38.98429659,116,,TRUE,TRUE,TRUE,FALSE,,,
-122.7034102,38.98446566,127,,-122.7034102,38.98446566,127,,TRUE,TRUE,TRUE,FALSE,,,
-122.6999636,38.98463463,134,,-122.6999636,38.98463463,134,,TRUE,TRUE,TRUE,FALSE,,,
-122.6965169,38.9848035,141,,-122.6965169,38.9848035,141,,TRUE,TRUE,TRUE,FALSE,,,
-122.7342106,38.98025052,143,,-122.7342106,38.98025052,143,,TRUE,TRUE,TRUE,FALSE,,,
-122.7307643,38.98042039,129,,-122.7307643,38.98042039,129,,TRUE,TRUE,TRUE,FALSE,,,
-122.7273181,38.98059015,132,,-122.7273181,38.98059015,132,,TRUE,TRUE,TRUE,FALSE,,,
-122.7238718,38.98075981,118,,-122.7238718,38.98075981,118,,TRUE,TRUE,TRUE,FALSE,,,
-122.7204255,38.98092937,127,,-122.7204255,38.98092937,127,,TRUE,TRUE,TRUE,FALSE,,,
-122.7169792,38.98109883,94,,-122.7169792,38.98109883,94,,TRUE,TRUE,TRUE,FALSE,,,
-122.7066401,38.9816066,110,,-122.7066401,38.9816066,110,,TRUE,TRUE,TRUE,FALSE,,,
-122.7031936,38.98177566,129,,-122.7031936,38.98177566,129,,TRUE,TRUE,TRUE,FALSE,,,
-122.7271007,38.97790026,133,,-122.7271007,38.97790026,133,,TRUE,TRUE,TRUE,FALSE,,,
-122.7236545,38.97806991,131,,-122.7236545,38.97806991,131,,TRUE,TRUE,TRUE,FALSE,,,
-122.7202084,38.97823945,108,,-122.7202084,38.97823945,108,,TRUE,TRUE,TRUE,FALSE,,,
-122.7167622,38.9784089,106,,-122.7167622,38.9784089,106,,TRUE,TRUE,TRUE,FALSE,,,
-122.713316,38.97857824,113,,-122.713316,38.97857824,113,,TRUE,TRUE,TRUE,FALSE,,,
-122.7098697,38.97874748,115,,-122.7098697,38.97874748,115,,TRUE,TRUE,TRUE,FALSE,,,
-122.7064234,38.97891662,110,,-122.7064234,38.97891662,110,,TRUE,TRUE,TRUE,FALSE,,,
-122.7029771,38.97908566,123,,-122.7029771,38.97908566,123,,TRUE,TRUE,TRUE,FALSE,,,
-122.6995308,38.97925459,144,,-122.6995308,38.97925459,144,,TRUE,TRUE,TRUE,FALSE,,,
-122.7303293,38.97504064,151,,-122.7303293,38.97504064,151,,TRUE,TRUE,TRUE,FALSE,,,
-122.7268833,38.97521037,137,,-122.7268833,38.97521037,137,,TRUE,TRUE,TRUE,FALSE,,,
-122.7234373,38.97538,136,,-122.7234373,38.97538,136,,TRUE,TRUE,TRUE,FALSE,,,
-122.7199912,38.97554953,116,,-122.7199912,38.97554953,116,,TRUE,TRUE,TRUE,FALSE,,,
-122.7165452,38.97571896,101,,-122.7165452,38.97571896,101,,TRUE,TRUE,TRUE,FALSE,,,
-122.7130991,38.97588828,105,,-122.7130991,38.97588828,105,,TRUE,TRUE,TRUE,FALSE,,,
-122.709653,38.97605751,117,,-122.709653,38.97605751,117,,TRUE,TRUE,TRUE,FALSE,,,
-122.7062068,38.97622663,115,,-122.7062068,38.97622663,115,,TRUE,TRUE,TRUE,FALSE,,,
-122.6993144,38.97656457,142,,-122.6993144,38.97656457,142,,TRUE,TRUE,TRUE,FALSE,,,
-122.7404492,38.97184101,168,,-122.7404492,38.97184101,168,,TRUE,TRUE,TRUE,FALSE,,,
-122.7370034,38.97201103,165,,-122.7370034,38.97201103,165,,TRUE,TRUE,TRUE,FALSE,,,
-122.7335576,38.97218095,165,,-122.7335576,38.97218095,165,,TRUE,TRUE,TRUE,FALSE,,,
-122.7232201,38.97269009,129,,-122.7232201,38.97269009,129,,TRUE,TRUE,TRUE,FALSE,,,
-122.7197741,38.9728596,122,,-122.7197741,38.9728596,122,,TRUE,TRUE,TRUE,FALSE,,,
-122.7163282,38.97302901,116,,-122.7163282,38.97302901,116,,TRUE,TRUE,TRUE,FALSE,,,
-122.7128822,38.97319832,115,,-122.7128822,38.97319832,115,,TRUE,TRUE,TRUE,FALSE,,,
-122.7094362,38.97336753,121,,-122.7094362,38.97336753,121,,TRUE,TRUE,TRUE,FALSE,,,
-122.7025442,38.97370565,128,,-122.7025442,38.97370565,128,,TRUE,TRUE,TRUE,FALSE,,,
-122.6922058,38.97421206,139,,-122.6922058,38.97421206,139,,TRUE,TRUE,TRUE,FALSE,,,
-122.6853134,38.97454916,141,,-122.6853134,38.97454916,141,,TRUE,TRUE,TRUE,FALSE,,,
-122.7367857,38.96932118,176,,-122.7367857,38.96932118,176,,TRUE,TRUE,TRUE,FALSE,,,
